,gender,age,zodiac_sign,profession,junior_programmer_salary,senior_programmer_salary
5337,Mujer,41,Libra,Ingeniero,24000.0,62000.0
5338,Hombre,38,Sagitario,Ingeniero,69000.0,110000.0
5339,Mujer,36,Sagitario,Programador,19000.0,88000.0
5340,Hombre,34,Acuario,Programador,89000.0,167000.0
5341,Hombre,38,Capricornio,Matemático,81000.0,208000.0
5342,Hombre,31,Leo,Profesor,79000.0,163000.0
5343,Mujer,45,Cáncer,Profesor,13000.0,183000.0
5344,Hombre,34,Tauro,Profesor,75000.0,108000.0
5345,Hombre,45,Capricornio,Programador,65000.0,114000.0
5346,Mujer,34,Géminis,Programador,43000.0,68000.0
5347,Hombre,40,Sagitario,Profesor,72000.0,129000.0
5348,Mujer,38,Escorpio,Físico,23000.0,137000.0
5349,Mujer,42,Géminis,Programador,25000.0,33000.0
5350,Hombre,39,Leo,Profesor,107000.0,189000.0
5351,Hombre,40,Picis,Programador,70000.0,156000.0
5352,Mujer,36,Tauro,Profesor,14000.0,80000.0
5353,Hombre,40,Acuario,Programador,66000.0,153000.0
5354,Hombre,37,Cáncer,Programador,72000.0,139000.0
5355,Mujer,35,Tauro,Programador,26000.0,50000.0
5356,Mujer,38,Cáncer,Programador,19000.0,126000.0
5357,Hombre,33,Virgo,Estudiante,66000.0,131000.0
5358,Hombre,38,Tauro,Ingeniero,55000.0,136000.0
5359,Hombre,41,Sagitario,Economista,55000.0,133000.0
5360,Hombre,34,Libra,Ingeniero,77000.0,111000.0
5361,Mujer,49,Leo,Profesor,34000.0,56000.0
5362,Mujer,44,Leo,Ingeniero,20000.0,152000.0
5363,Hombre,46,Acuario,Economista,80000.0,127000.0
5364,Mujer,39,Acuario,Profesor,27000.0,31000.0
5365,Hombre,39,Virgo,Profesor,50000.0,76000.0
5366,Mujer,36,Tauro,Profesor,21000.0,113000.0
5367,Hombre,34,Libra,Programador,59000.0,108000.0
5368,Hombre,44,Escorpio,Profesor,62000.0,132000.0
5369,Mujer,33,Cáncer,Profesor,21000.0,41000.0
5370,Hombre,35,Aries,Economista,79000.0,140000.0
5371,Hombre,33,Sagitario,Profesor,64000.0,101000.0
5372,Hombre,29,Virgo,Profesor,89000.0,86000.0
5373,Hombre,37,Géminis,Profesor,90000.0,201000.0
5374,Hombre,35,Géminis,Programador,92000.0,163000.0
5375,Hombre,45,Escorpio,Programador,68000.0,111000.0
5376,Hombre,45,Picis,Programador,76000.0,194000.0
5377,Hombre,42,Aries,Físico,58000.0,127000.0
5378,Mujer,41,Leo,Programador,36000.0,73000.0
5379,Mujer,43,Sagitario,Programador,47000.0,84000.0
5380,Hombre,38,Virgo,Ingeniero,105000.0,97000.0
5381,Mujer,37,Géminis,Ingeniero,27000.0,56000.0
5382,Hombre,39,Libra,Maestro,69000.0,107000.0
5383,Mujer,50,Sagitario,Programador,30000.0,92000.0
5384,Hombre,34,Leo,Ingeniero,69000.0,161000.0
5385,Mujer,41,Libra,Programador,25000.0,63000.0
5386,Hombre,41,Géminis,Profesor,53000.0,192000.0
5387,Mujer,34,Cáncer,Economista,18000.0,93000.0
5388,Mujer,41,Escorpio,Programador,30000.0,63000.0
5389,Hombre,34,Tauro,Programador,75000.0,136000.0
5390,Prefiero no decirlo,43,Cáncer,Programador,33000.0,90000.0
5391,Hombre,37,Escorpio,Profesor,63000.0,123000.0
5392,Hombre,46,Géminis,Programador,106000.0,65000.0
5393,Mujer,39,Tauro,Programador,36000.0,63000.0
5394,Hombre,38,Acuario,Programador,76000.0,168000.0
5395,Hombre,36,Escorpio,Programador,78000.0,170000.0
5396,Hombre,41,Aries,Físico,71000.0,130000.0
5397,Mujer,41,Acuario,Estudiante,39000.0,69000.0
5398,Mujer,37,Aries,Programador,30000.0,87000.0
5399,Hombre,37,Picis,Programador,61000.0,161000.0
5400,Hombre,46,Leo,Estudiante,75000.0,126000.0
5401,Prefiero no decirlo,33,Capricornio,Contador,28000.0,80000.0
5402,Hombre,43,Escorpio,Programador,36000.0,155000.0
5403,Mujer,39,Libra,Maestro,29000.0,46000.0
5404,Mujer,42,Libra,Ingeniero,43000.0,58000.0
5405,Mujer,45,Cáncer,Profesor,31000.0,142000.0
5406,Hombre,39,Libra,Programador,80000.0,185000.0
5407,Hombre,36,Libra,Contador,70000.0,150000.0
5408,Hombre,36,Libra,Programador,62000.0,100000.0
5409,Mujer,44,Cáncer,Estudiante,22000.0,72000.0
5410,Hombre,43,Virgo,Programador,63000.0,125000.0
5411,Hombre,45,Virgo,Profesor,78000.0,135000.0
5412,Hombre,44,Sagitario,Matemático,89000.0,110000.0
5413,Hombre,41,Géminis,Ingeniero,50000.0,118000.0
5414,Mujer,38,Escorpio,Estudiante,23000.0,39000.0
5415,Hombre,49,Aries,Profesor,73000.0,114000.0
5416,Mujer,39,Capricornio,Maestro,16000.0,82000.0
5417,Mujer,52,Aries,Ingeniero,35000.0,49000.0
5418,Mujer,39,Picis,Programador,31000.0,93000.0
5419,Hombre,44,Virgo,Economista,66000.0,160000.0
5420,Hombre,38,Acuario,Ingeniero,77000.0,86000.0
5421,Hombre,34,Tauro,Contador,80000.0,170000.0
5422,Hombre,43,Cáncer,Programador,56000.0,169000.0
5423,Mujer,39,Virgo,Ingeniero,26000.0,94000.0
5424,Hombre,42,Sagitario,Ingeniero,75000.0,115000.0
5425,Otro,36,Tauro,Economista,29000.0,91000.0
5426,Hombre,42,Libra,Programador,82000.0,113000.0
5427,Mujer,36,Géminis,Profesor,27000.0,78000.0
5428,Mujer,42,Virgo,Programador,19000.0,104000.0
5429,Hombre,48,Sagitario,Profesor,70000.0,99000.0
5430,Hombre,44,Virgo,Contador,80000.0,137000.0
5431,Mujer,36,Géminis,Ingeniero,21000.0,145000.0
5432,Hombre,38,Sagitario,Profesor,87000.0,164000.0
5433,Hombre,46,Virgo,Contador,64000.0,126000.0
5434,Hombre,37,Cáncer,Matemático,48000.0,130000.0
5435,Mujer,40,Aries,Profesor,21000.0,65000.0
5436,Hombre,38,Acuario,Programador,69000.0,120000.0
5437,Mujer,37,Sagitario,Programador,38000.0,56000.0
5438,Mujer,45,Picis,Programador,40000.0,70000.0
5439,Hombre,40,Sagitario,Profesor,79000.0,195000.0
5440,Hombre,40,Picis,Estudiante,71000.0,130000.0
5441,Hombre,41,Escorpio,Programador,63000.0,132000.0
5442,Hombre,44,Picis,Estudiante,80000.0,120000.0
5443,Hombre,37,Capricornio,Ingeniero,81000.0,129000.0
5444,Hombre,25,Libra,Físico,53000.0,164000.0
5445,Hombre,36,Picis,Físico,81000.0,108000.0
5446,Hombre,36,Sagitario,Economista,82000.0,94000.0
5447,Hombre,41,Sagitario,Contador,88000.0,128000.0
5448,Mujer,46,Escorpio,Programador,90000.0,65000.0
5449,Hombre,31,Sagitario,Programador,40000.0,114000.0
5450,Hombre,39,Leo,Programador,84000.0,116000.0
5451,Hombre,38,Cáncer,Economista,60000.0,89000.0
5452,Hombre,52,Tauro,Programador,85000.0,152000.0
5453,Hombre,29,Capricornio,Físico,81000.0,134000.0
5454,Mujer,37,Escorpio,Ingeniero,16000.0,65000.0
5455,Mujer,39,Sagitario,Profesor,32000.0,61000.0
5456,Hombre,36,Capricornio,Programador,55000.0,135000.0
5457,Mujer,40,Aries,Matemático,20000.0,68000.0
5458,Hombre,45,Picis,Programador,80000.0,199000.0
5459,Hombre,32,Picis,Estudiante,69000.0,143000.0
5460,Hombre,37,Capricornio,Ingeniero,67000.0,155000.0
5461,Mujer,38,Capricornio,Programador,29000.0,84000.0
5462,Hombre,34,Sagitario,Profesor,84000.0,142000.0
5463,Hombre,40,Escorpio,Programador,72000.0,150000.0
5464,Mujer,38,Capricornio,Programador,48000.0,85000.0
5465,Hombre,42,Picis,Profesor,79000.0,155000.0
5466,Hombre,49,Géminis,Programador,79000.0,91000.0
5467,Mujer,33,Leo,Ingeniero,25000.0,58000.0
5468,Mujer,39,Acuario,Matemático,28000.0,115000.0
5469,Mujer,39,Picis,Ingeniero,24000.0,64000.0
5470,Hombre,39,Capricornio,Programador,78000.0,151000.0
5471,Mujer,40,Escorpio,Programador,31000.0,67000.0
5472,Mujer,35,Aries,Matemático,40000.0,51000.0
5473,Hombre,41,Sagitario,Programador,77000.0,168000.0
5474,Hombre,39,Cáncer,Programador,65000.0,129000.0
5475,Hombre,44,Cáncer,Programador,87000.0,171000.0
5476,Hombre,34,Acuario,Programador,81000.0,158000.0
5477,Mujer,40,Leo,Programador,15000.0,38000.0
5478,Mujer,40,Escorpio,Físico,23000.0,55000.0
5479,Hombre,45,Virgo,Programador,68000.0,120000.0
5480,Hombre,37,Tauro,Contador,93000.0,197000.0
5481,Hombre,48,Picis,Profesor,82000.0,125000.0
5482,Hombre,35,Leo,Físico,58000.0,149000.0
5483,Hombre,40,Leo,Ingeniero,70000.0,105000.0
5484,Hombre,29,Géminis,Programador,65000.0,115000.0
5485,Hombre,44,Sagitario,Programador,82000.0,124000.0
5486,Hombre,41,Acuario,Programador,51000.0,190000.0
5487,Hombre,43,Leo,Ingeniero,106000.0,127000.0
5488,Hombre,36,Capricornio,Ingeniero,70000.0,97000.0
5489,Mujer,37,Géminis,Estudiante,36000.0,134000.0
5490,Hombre,45,Tauro,Maestro,98000.0,123000.0
5491,Hombre,43,Virgo,Ingeniero,58000.0,141000.0
5492,Hombre,45,Libra,Estudiante,72000.0,125000.0
5493,Hombre,34,Tauro,Profesor,78000.0,150000.0
5494,Hombre,39,Virgo,Estudiante,71000.0,149000.0
5495,Hombre,41,Géminis,Contador,77000.0,137000.0
5496,Mujer,36,Capricornio,Matemático,29000.0,140000.0
5497,Hombre,34,Acuario,Programador,66000.0,114000.0
5498,Hombre,45,Escorpio,Profesor,84000.0,113000.0
5499,Mujer,36,Virgo,Profesor,23000.0,23000.0
5500,Mujer,42,Tauro,Ingeniero,27000.0,81000.0
5501,Hombre,42,Aries,Programador,83000.0,200000.0
5502,Hombre,38,Tauro,Ingeniero,89000.0,218000.0
5503,Mujer,43,Capricornio,Programador,12000.0,38000.0
5504,Hombre,35,Escorpio,Economista,62000.0,170000.0
5505,Hombre,39,Cáncer,Profesor,79000.0,149000.0
5506,Mujer,42,Picis,Ingeniero,31000.0,48000.0
5507,Hombre,41,Aries,Matemático,81000.0,121000.0
5508,Mujer,31,Escorpio,Estudiante,35000.0,86000.0
5509,Mujer,35,Escorpio,Ingeniero,32000.0,66000.0
5510,Mujer,37,Leo,Estudiante,46000.0,110000.0
5511,Hombre,40,Libra,Ingeniero,89000.0,171000.0
5512,Mujer,28,Libra,Maestro,35000.0,92000.0
5513,Mujer,44,Picis,Contador,15000.0,77000.0
5514,Hombre,37,Escorpio,Profesor,90000.0,76000.0
5515,Mujer,35,Géminis,Ingeniero,17000.0,95000.0
5516,Hombre,36,Virgo,Ingeniero,67000.0,174000.0
5517,Mujer,41,Acuario,Profesor,44000.0,103000.0
5518,Hombre,39,Virgo,Físico,74000.0,94000.0
5519,Hombre,36,Géminis,Estudiante,75000.0,201000.0
5520,Hombre,32,Libra,Programador,77000.0,156000.0
5521,Mujer,36,Picis,Programador,28000.0,92000.0
5522,Mujer,35,Picis,Estudiante,20000.0,73000.0
5523,Hombre,41,Tauro,Programador,60000.0,139000.0
5524,Prefiero no decirlo,30,Virgo,Programador,38000.0,87000.0
5525,Hombre,42,Libra,Ingeniero,78000.0,119000.0
5526,Mujer,43,Géminis,Estudiante,21000.0,92000.0
5527,Hombre,33,Capricornio,Profesor,50000.0,111000.0
5528,Hombre,29,Tauro,Ingeniero,109000.0,194000.0
5529,Hombre,42,Picis,Profesor,77000.0,95000.0
5530,Hombre,51,Virgo,Profesor,77000.0,143000.0
5531,Hombre,39,Sagitario,Profesor,81000.0,111000.0
5532,Hombre,39,Acuario,Ingeniero,64000.0,127000.0
5533,Hombre,43,Libra,Matemático,87000.0,207000.0
5534,Hombre,33,Leo,Ingeniero,78000.0,144000.0
5535,Mujer,36,Capricornio,Matemático,20000.0,95000.0
5536,Hombre,40,Cáncer,Ingeniero,78000.0,190000.0
5537,Hombre,30,Acuario,Programador,58000.0,128000.0
5538,Otro,39,Tauro,Ingeniero,52000.0,181000.0
5539,Hombre,51,Escorpio,Contador,84000.0,82000.0
5540,Hombre,38,Virgo,Estudiante,71000.0,118000.0
5541,Hombre,37,Géminis,Maestro,63000.0,121000.0
5542,Hombre,43,Acuario,Estudiante,79000.0,126000.0
5543,Mujer,41,Cáncer,Programador,26000.0,64000.0
5544,Mujer,38,Cáncer,Profesor,22000.0,73000.0
5545,Hombre,43,Escorpio,Ingeniero,91000.0,155000.0
5546,Hombre,32,Picis,Físico,67000.0,107000.0
5547,Hombre,48,Picis,Ingeniero,56000.0,108000.0
5548,Mujer,33,Leo,Programador,29000.0,160000.0
5549,Hombre,38,Géminis,Programador,75000.0,200000.0
5550,Hombre,31,Capricornio,Físico,72000.0,115000.0
5551,Hombre,41,Sagitario,Físico,68000.0,108000.0
5552,Hombre,41,Capricornio,Programador,94000.0,147000.0
5553,Hombre,31,Acuario,Profesor,116000.0,190000.0
5554,Mujer,44,Leo,Profesor,16000.0,37000.0
5555,Hombre,44,Escorpio,Ingeniero,135000.0,142000.0
5556,Hombre,33,Aries,Ingeniero,133000.0,119000.0
5557,Hombre,44,Sagitario,Profesor,56000.0,145000.0
5558,Hombre,48,Libra,Programador,84000.0,161000.0
5559,Hombre,42,Sagitario,Contador,65000.0,104000.0
5560,Hombre,44,Capricornio,Programador,72000.0,139000.0
5561,Mujer,39,Leo,Programador,23000.0,127000.0
5562,Hombre,40,Géminis,Profesor,87000.0,100000.0
5563,Mujer,40,Leo,Ingeniero,20000.0,56000.0
5564,Hombre,36,Cáncer,Programador,78000.0,228000.0
5565,Hombre,40,Picis,Maestro,65000.0,142000.0
5566,Mujer,36,Géminis,Ingeniero,20000.0,37000.0
5567,Prefiero no decirlo,36,Tauro,Profesor,31000.0,98000.0
5568,Hombre,36,Tauro,Programador,77000.0,144000.0
5569,Hombre,40,Capricornio,Ingeniero,76000.0,148000.0
5570,Hombre,38,Tauro,Economista,75000.0,152000.0
5571,Hombre,35,Libra,Programador,79000.0,145000.0
5572,Otro,43,Capricornio,Matemático,36000.0,66000.0
5573,Hombre,40,Virgo,Ingeniero,77000.0,151000.0
5574,Mujer,36,Capricornio,Ingeniero,32000.0,36000.0
5575,Mujer,40,Libra,Programador,24000.0,42000.0
5576,Mujer,48,Picis,Ingeniero,38000.0,67000.0
5577,Otro,47,Capricornio,Contador,37000.0,101000.0
5578,Hombre,38,Aries,Ingeniero,61000.0,152000.0
5579,Hombre,42,Géminis,Programador,86000.0,176000.0
5580,Mujer,30,Acuario,Estudiante,20000.0,68000.0
5581,Hombre,41,Acuario,Programador,87000.0,187000.0
5582,Mujer,42,Aries,Programador,28000.0,104000.0
5583,Mujer,35,Cáncer,Programador,35000.0,63000.0
5584,Hombre,43,Leo,Estudiante,60000.0,207000.0
5585,Mujer,42,Virgo,Ingeniero,17000.0,90000.0
5586,Mujer,40,Cáncer,Físico,23000.0,55000.0
5587,Hombre,32,Acuario,Profesor,76000.0,148000.0
5588,Mujer,45,Leo,Maestro,30000.0,83000.0
5589,Hombre,39,Virgo,Ingeniero,65000.0,112000.0
5590,Hombre,32,Libra,Estudiante,53000.0,118000.0
5591,Mujer,45,Escorpio,Programador,14000.0,46000.0
5592,Hombre,40,Escorpio,Programador,70000.0,151000.0
5593,Mujer,43,Géminis,Programador,41000.0,58000.0
5594,Hombre,38,Libra,Estudiante,107000.0,187000.0
5595,Hombre,41,Capricornio,Profesor,66000.0,123000.0
5596,Hombre,46,Leo,Ingeniero,63000.0,105000.0
5597,Hombre,35,Libra,Programador,96000.0,109000.0
5598,Mujer,42,Cáncer,Profesor,22000.0,82000.0
5599,Mujer,40,Escorpio,Programador,20000.0,135000.0
5600,Mujer,39,Capricornio,Ingeniero,34000.0,78000.0
5601,Hombre,41,Aries,Ingeniero,90000.0,189000.0
5602,Hombre,39,Sagitario,Ingeniero,85000.0,116000.0
5603,Hombre,45,Capricornio,Programador,63000.0,102000.0
5604,Hombre,35,Libra,Profesor,52000.0,112000.0
5605,Mujer,33,Sagitario,Ingeniero,34000.0,53000.0
5606,Hombre,38,Virgo,Programador,60000.0,93000.0
5607,Hombre,45,Virgo,Profesor,67000.0,131000.0
5608,Hombre,37,Picis,Ingeniero,104000.0,127000.0
5609,Hombre,39,Picis,Matemático,61000.0,179000.0
5610,Hombre,35,Aries,Profesor,52000.0,155000.0
5611,Hombre,34,Tauro,Programador,56000.0,120000.0
5612,Mujer,43,Virgo,Profesor,40000.0,30000.0
5613,Otro,41,Escorpio,Ingeniero,51000.0,85000.0
5614,Hombre,44,Leo,Profesor,59000.0,188000.0
5615,Mujer,43,Picis,Programador,23000.0,97000.0
5616,Mujer,32,Picis,Físico,22000.0,64000.0
5617,Hombre,37,Capricornio,Programador,78000.0,187000.0
5618,Prefiero no decirlo,35,Acuario,Ingeniero,32000.0,83000.0
5619,Mujer,34,Sagitario,Profesor,24000.0,70000.0
5620,Hombre,37,Picis,Estudiante,63000.0,161000.0
5621,Mujer,47,Tauro,Profesor,33000.0,104000.0
5622,Mujer,44,Sagitario,Programador,24000.0,61000.0
5623,Hombre,40,Aries,Físico,67000.0,148000.0
5624,Hombre,39,Libra,Contador,83000.0,131000.0
5625,Mujer,42,Picis,Economista,18000.0,58000.0
5626,Hombre,40,Aries,Profesor,64000.0,183000.0
5627,Hombre,35,Picis,Programador,88000.0,98000.0
5628,Hombre,31,Géminis,Contador,72000.0,125000.0
5629,Mujer,30,Leo,Programador,45000.0,53000.0
5630,Hombre,40,Capricornio,Ingeniero,76000.0,161000.0
5631,Mujer,39,Capricornio,Ingeniero,22000.0,78000.0
5632,Hombre,36,Escorpio,Programador,88000.0,105000.0
5633,Hombre,46,Libra,Economista,69000.0,176000.0
5634,Hombre,39,Picis,Ingeniero,51000.0,128000.0
5635,Hombre,36,Capricornio,Programador,76000.0,82000.0
5636,Hombre,40,Libra,Programador,69000.0,104000.0
5637,Mujer,48,Acuario,Contador,32000.0,63000.0
5638,Mujer,45,Géminis,Programador,24000.0,97000.0
5639,Mujer,40,Tauro,Maestro,20000.0,63000.0
5640,Mujer,42,Géminis,Programador,50000.0,68000.0
5641,Mujer,45,Sagitario,Programador,22000.0,59000.0
5642,Hombre,36,Escorpio,Programador,79000.0,120000.0
5643,Hombre,40,Capricornio,Ingeniero,93000.0,117000.0
5644,Hombre,44,Libra,Profesor,55000.0,111000.0
5645,Hombre,41,Géminis,Programador,69000.0,107000.0
5646,Hombre,44,Picis,Ingeniero,68000.0,111000.0
5647,Otro,37,Libra,Contador,29000.0,80000.0
5648,Hombre,38,Sagitario,Programador,77000.0,99000.0
5649,Mujer,43,Cáncer,Estudiante,18000.0,39000.0
5650,Mujer,42,Géminis,Programador,32000.0,90000.0
5651,Mujer,46,Aries,Programador,19000.0,97000.0
5652,Hombre,32,Picis,Economista,86000.0,97000.0
5653,Hombre,36,Libra,Físico,70000.0,168000.0
5654,Mujer,42,Acuario,Ingeniero,27000.0,53000.0
5655,Hombre,33,Sagitario,Programador,54000.0,129000.0
5656,Hombre,41,Leo,Economista,90000.0,104000.0
5657,Hombre,32,Aries,Profesor,72000.0,134000.0
5658,Hombre,50,Capricornio,Ingeniero,52000.0,170000.0
5659,Hombre,43,Virgo,Ingeniero,95000.0,143000.0
5660,Hombre,35,Leo,Economista,76000.0,123000.0
5661,Hombre,41,Picis,Maestro,92000.0,125000.0
5662,Mujer,37,Cáncer,Programador,27000.0,40000.0
5663,Hombre,35,Picis,Ingeniero,71000.0,153000.0
5664,Hombre,41,Picis,Maestro,51000.0,187000.0
5665,Mujer,34,Escorpio,Ingeniero,34000.0,139000.0
5666,Hombre,31,Aries,Contador,58000.0,101000.0
5667,Hombre,41,Libra,Programador,68000.0,121000.0
5668,Prefiero no decirlo,41,Capricornio,Matemático,27000.0,128000.0
5669,Hombre,38,Sagitario,Profesor,51000.0,192000.0
5670,Mujer,33,Escorpio,Profesor,31000.0,29000.0
5671,Mujer,36,Aries,Estudiante,35000.0,42000.0
5672,Hombre,43,Cáncer,Programador,70000.0,105000.0
5673,Hombre,49,Libra,Profesor,54000.0,86000.0
5674,Hombre,44,Picis,Programador,76000.0,121000.0
5675,Mujer,38,Géminis,Ingeniero,22000.0,83000.0
5676,Hombre,35,Libra,Economista,80000.0,83000.0
5677,Hombre,45,Libra,Estudiante,78000.0,110000.0
5678,Hombre,41,Aries,Profesor,98000.0,193000.0
5679,Hombre,34,Géminis,Ingeniero,61000.0,91000.0
5680,Hombre,44,Virgo,Profesor,80000.0,89000.0
5681,Hombre,39,Tauro,Ingeniero,80000.0,99000.0
5682,Mujer,34,Picis,Contador,27000.0,137000.0
5683,Mujer,41,Acuario,Programador,19000.0,50000.0
5684,Hombre,34,Leo,Contador,71000.0,184000.0
5685,Hombre,47,Leo,Ingeniero,47000.0,142000.0
5686,Hombre,48,Libra,Profesor,55000.0,99000.0
5687,Hombre,48,Escorpio,Profesor,91000.0,88000.0
5688,Hombre,42,Aries,Economista,79000.0,175000.0
5689,Hombre,37,Tauro,Programador,70000.0,128000.0
5690,Hombre,43,Tauro,Ingeniero,69000.0,254000.0
5691,Mujer,32,Picis,Profesor,21000.0,126000.0
5692,Hombre,43,Sagitario,Físico,65000.0,160000.0
5693,Mujer,39,Libra,Profesor,36000.0,88000.0
5694,Mujer,41,Virgo,Economista,21000.0,95000.0
5695,Hombre,46,Sagitario,Ingeniero,82000.0,190000.0
5696,Hombre,33,Géminis,Programador,56000.0,96000.0
5697,Hombre,42,Libra,Físico,87000.0,154000.0
5698,Hombre,34,Libra,Ingeniero,85000.0,229000.0
5699,Mujer,27,Libra,Programador,21000.0,47000.0
5700,Mujer,39,Libra,Programador,27000.0,106000.0
5701,Hombre,39,Libra,Economista,60000.0,97000.0
5702,Hombre,42,Géminis,Matemático,106000.0,162000.0
5703,Hombre,39,Leo,Programador,84000.0,194000.0
5704,Mujer,43,Escorpio,Físico,15000.0,70000.0
5705,Hombre,51,Aries,Contador,65000.0,108000.0
5706,Hombre,41,Leo,Contador,81000.0,148000.0
5707,Mujer,45,Géminis,Programador,39000.0,90000.0
5708,Hombre,40,Libra,Programador,88000.0,154000.0
5709,Mujer,38,Libra,Maestro,20000.0,87000.0
5710,Mujer,34,Tauro,Profesor,32000.0,96000.0
5711,Hombre,42,Géminis,Programador,59000.0,140000.0
5712,Mujer,41,Virgo,Programador,17000.0,41000.0
5713,Hombre,33,Acuario,Matemático,78000.0,149000.0
5714,Mujer,40,Picis,Profesor,30000.0,137000.0
5715,Hombre,44,Capricornio,Programador,91000.0,141000.0
5716,Mujer,32,Libra,Profesor,25000.0,69000.0
5717,Mujer,46,Leo,Profesor,47000.0,91000.0
5718,Mujer,34,Virgo,Programador,19000.0,77000.0
5719,Prefiero no decirlo,40,Géminis,Profesor,33000.0,63000.0
5720,Mujer,34,Géminis,Contador,23000.0,54000.0
5721,Hombre,40,Picis,Matemático,78000.0,193000.0
5722,Hombre,32,Acuario,Programador,69000.0,92000.0
5723,Hombre,38,Capricornio,Matemático,97000.0,109000.0
5724,Hombre,39,Leo,Programador,82000.0,92000.0
5725,Mujer,44,Virgo,Profesor,26000.0,98000.0
5726,Mujer,37,Leo,Programador,23000.0,80000.0
5727,Mujer,38,Capricornio,Economista,25000.0,76000.0
5728,Mujer,43,Tauro,Programador,52000.0,64000.0
5729,Mujer,31,Capricornio,Programador,22000.0,93000.0
5730,Hombre,43,Géminis,Profesor,62000.0,203000.0
5731,Hombre,40,Tauro,Programador,77000.0,152000.0
5732,Mujer,44,Sagitario,Físico,29000.0,75000.0
5733,Hombre,39,Picis,Profesor,97000.0,134000.0
5734,Hombre,40,Virgo,Programador,72000.0,113000.0
5735,Mujer,44,Capricornio,Programador,21000.0,54000.0
5736,Hombre,39,Leo,Estudiante,74000.0,124000.0
5737,Mujer,42,Escorpio,Programador,38000.0,76000.0
5738,Prefiero no decirlo,38,Acuario,Ingeniero,36000.0,94000.0
5739,Hombre,39,Sagitario,Programador,84000.0,148000.0
5740,Hombre,37,Libra,Economista,70000.0,135000.0
5741,Mujer,33,Virgo,Profesor,21000.0,112000.0
5742,Prefiero no decirlo,47,Cáncer,Matemático,14000.0,74000.0
5743,Mujer,34,Picis,Programador,23000.0,83000.0
5744,Mujer,31,Picis,Programador,28000.0,56000.0
5745,Hombre,35,Escorpio,Profesor,59000.0,157000.0
5746,Hombre,34,Libra,Profesor,69000.0,108000.0
5747,Mujer,37,Libra,Profesor,32000.0,58000.0
5748,Mujer,32,Tauro,Programador,31000.0,92000.0
5749,Hombre,41,Picis,Profesor,60000.0,128000.0
5750,Hombre,53,Capricornio,Matemático,86000.0,133000.0
5751,Hombre,40,Picis,Economista,41000.0,144000.0
5752,Hombre,44,Escorpio,Programador,81000.0,132000.0
5753,Hombre,35,Capricornio,Programador,59000.0,188000.0
5754,Mujer,39,Cáncer,Ingeniero,27000.0,95000.0
5755,Hombre,40,Leo,Físico,61000.0,149000.0
5756,Prefiero no decirlo,48,Aries,Ingeniero,32000.0,85000.0
5757,Mujer,47,Virgo,Maestro,28000.0,31000.0
5758,Hombre,47,Tauro,Programador,96000.0,127000.0
5759,Hombre,44,Aries,Contador,74000.0,185000.0
5760,Prefiero no decirlo,31,Leo,Profesor,19000.0,119000.0
5761,Mujer,39,Virgo,Profesor,44000.0,48000.0
5762,Hombre,36,Géminis,Profesor,93000.0,182000.0
5763,Hombre,41,Virgo,Programador,72000.0,133000.0
5764,Hombre,51,Virgo,Ingeniero,67000.0,118000.0
5765,Hombre,39,Tauro,Programador,65000.0,144000.0
5766,Mujer,42,Virgo,Programador,38000.0,91000.0
5767,Hombre,37,Tauro,Ingeniero,85000.0,217000.0
5768,Hombre,50,Libra,Ingeniero,69000.0,112000.0
5769,Hombre,37,Cáncer,Contador,82000.0,113000.0
5770,Hombre,37,Picis,Programador,69000.0,97000.0
5771,Hombre,42,Cáncer,Programador,67000.0,184000.0
5772,Hombre,36,Géminis,Físico,65000.0,128000.0
5773,Mujer,46,Géminis,Matemático,21000.0,54000.0
5774,Hombre,44,Libra,Ingeniero,55000.0,155000.0
5775,Mujer,31,Virgo,Programador,43000.0,143000.0
5776,Hombre,37,Tauro,Ingeniero,67000.0,185000.0
5777,Hombre,43,Capricornio,Ingeniero,57000.0,139000.0
5778,Otro,44,Virgo,Programador,32000.0,76000.0
5779,Mujer,37,Aries,Programador,18000.0,59000.0
5780,Hombre,38,Picis,Programador,94000.0,164000.0
5781,Hombre,37,Libra,Programador,72000.0,88000.0
5782,Hombre,36,Cáncer,Físico,100000.0,163000.0
